Date,Open,High,Low,Close,Adj Close,Volume
10/28/2019,1563.50,1576.99,1563.50,1571.93,1571.93,3524970000.00
10/25/2019,1548.99,1562.56,1547.78,1558.71,1558.71,3379060000.00
10/24/2019,1556.60,1557.33,1544.89,1548.49,1548.49,3696510000.00
10/23/2019,1550.59,1554.68,1545.89,1552.86,1552.86,3413600000.00
10/22/2019,1550.77,1557.89,1547.31,1550.87,1550.87,3527540000.00
10/21/2019,1541.73,1557.02,1541.73,1552.41,1552.41,3271960000.00
10/18/2019,1539.24,1540.72,1525.47,1535.48,1535.48,3268970000.00
10/17/2019,1530.18,1542.66,1530.18,1541.84,1541.84,3103470000.00
10/16/2019,1521.48,1529.60,1520.41,1525.06,1525.06,3230320000.00
10/15/2019,1508.54,1528.42,1507.80,1523.30,1523.30,3345090000.00
10/14/2019,1507.33,1508.62,1499.98,1505.43,1505.43,2559270000.00
10/11/2019,1486.96,1525.83,1486.96,1511.90,1511.90,3581320000.00
10/10/2019,1480.71,1491.57,1480.71,1485.36,1485.36,3234400000.00
10/9/2019,1480.00,1484.83,1476.51,1479.46,1479.46,2735350000.00
10/8/2019,1494.61,1494.61,1472.55,1472.60,1472.60,3370700000.00
10/7/2019,1498.71,1507.33,1492.61,1497.79,1497.79,2959050000.00
10/4/2019,1486.57,1500.77,1482.02,1500.70,1500.70,3005600000.00
10/3/2019,1476.44,1487.35,1462.22,1486.35,1486.35,3515130000.00
10/2/2019,1493.07,1493.07,1469.08,1479.63,1479.63,3914180000.00
10/1/2019,1523.85,1539.09,1491.55,1493.43,1493.43,3560750000.00
9/30/2019,1521.49,1530.66,1518.34,1523.37,1523.37,3249130000.00
9/27/2019,1534.12,1539.37,1515.64,1520.48,1520.48,3246480000.00
9/26/2019,1549.54,1549.54,1531.04,1533.33,1533.33,3084910000.00
9/25/2019,1533.14,1552.94,1530.70,1550.65,1550.65,3331200000.00
9/24/2019,1559.48,1562.63,1530.33,1533.59,1533.59,3872800000.00
9/23/2019,1556.92,1563.64,1552.45,1558.25,1558.25,3187250000.00
9/20/2019,1561.63,1570.02,1554.25,1559.76,1559.76,6103440000.00
9/19/2019,1570.76,1581.35,1560.92,1561.47,1561.47,3265660000.00
9/18/2019,1577.55,1577.55,1557.15,1568.34,1568.34,3458800000.00
9/17/2019,1582.37,1582.37,1569.41,1578.29,1578.29,3673250000.00
9/16/2019,1574.73,1590.50,1570.50,1584.60,1584.60,4285860000.00
9/13/2019,1579.23,1589.45,1577.11,1578.14,1578.14,3557010000.00
9/12/2019,1575.80,1580.72,1562.81,1575.07,1575.07,3796990000.00
9/11/2019,1543.87,1575.83,1541.88,1575.71,1575.71,3934370000.00
9/10/2019,1523.57,1543.63,1516.56,1541.61,1541.61,4393040000.00
9/9/2019,1507.53,1526.10,1506.77,1524.23,1524.23,4031120000.00
9/6/2019,1511.51,1517.01,1504.91,1505.17,1505.17,3209340000.00
9/5/2019,1491.27,1521.79,1491.27,1510.75,1510.75,3902600000.00
9/4/2019,1475.36,1487.94,1475.36,1484.76,1484.76,3167900000.00
9/3/2019,1494.03,1494.03,1467.47,1472.28,1472.28,3427830000.00
8/30/2019,1499.07,1504.45,1488.34,1494.84,1494.84,3009910000.00
8/29/2019,1478.48,1498.78,1478.48,1496.72,1496.72,3177150000.00
8/28/2019,1455.90,1478.03,1450.32,1472.71,1472.71,3102480000.00
8/27/2019,1479.46,1485.67,1454.91,1456.04,1456.04,3537490000.00
8/26/2019,1461.59,1476.34,1461.59,1476.00,1476.00,2859790000.00
8/23/2019,1504.30,1505.68,1456.90,1459.49,1459.49,3942520000.00
8/22/2019,1510.80,1516.47,1500.37,1506.00,1506.00,2893660000.00
8/21/2019,1498.54,1512.08,1498.54,1509.85,1509.85,3016540000.00
8/20/2019,1508.63,1508.63,1497.77,1498.01,1498.01,3067710000.00
8/19/2019,1496.62,1515.34,1496.62,1508.85,1508.85,3221050000.00
8/16/2019,1462.13,1494.68,1462.13,1493.64,1493.64,3524080000.00
8/15/2019,1467.58,1470.94,1456.28,1461.65,1461.65,4041720000.00
8/14/2019,1509.58,1509.58,1465.46,1467.52,1467.52,4325150000.00
8/13/2019,1493.41,1522.77,1490.00,1510.58,1510.58,3857190000.00
8/12/2019,1512.76,1512.76,1495.63,1495.90,1495.90,3328570000.00
8/9/2019,1530.96,1530.96,1509.96,1513.04,1513.04,3356850000.00
8/8/2019,1502.32,1533.50,1502.32,1532.13,1532.13,4118530000.00
8/7/2019,1501.53,1504.59,1478.45,1500.69,1500.69,4512720000.00
8/6/2019,1487.68,1502.86,1483.40,1502.09,1502.09,4156640000.00
8/5/2019,1532.39,1532.39,1472.66,1487.41,1487.41,4542850000.00
8/2/2019,1550.46,1550.46,1522.37,1533.66,1533.66,3882810000.00
8/1/2019,1574.93,1587.81,1546.55,1550.76,1550.76,4793810000.00
7/31/2019,1586.76,1599.40,1568.40,1574.61,1574.61,4626330000.00
7/30/2019,1567.65,1586.32,1557.97,1585.60,1585.60,3632770000.00
7/29/2019,1578.90,1580.02,1565.63,1569.03,1569.03,3224490000.00
7/26/2019,1561.93,1581.53,1561.93,1578.97,1578.97,3260170000.00
7/25/2019,1580.21,1580.21,1560.65,1561.45,1561.45,3657050000.00
7/24/2019,1554.09,1581.63,1550.57,1580.42,1580.42,3433220000.00
7/23/2019,1546.12,1555.20,1544.76,1554.96,1554.96,3333810000.00
7/22/2019,1549.73,1554.29,1543.56,1544.78,1544.78,3016200000.00
7/19/2019,1554.92,1561.56,1547.64,1547.90,1547.90,3285890000.00
7/18/2019,1550.32,1557.40,1546.02,1555.62,1555.62,3369820000.00
7/17/2019,1561.75,1561.75,1547.76,1550.78,1550.78,3185650000.00
7/16/2019,1561.49,1569.62,1558.24,1562.00,1562.00,3297030000.00
7/15/2019,1570.73,1573.88,1558.78,1561.82,1561.82,2876100000.00
7/12/2019,1558.65,1574.48,1558.65,1570.00,1570.00,2984140000.00
7/11/2019,1565.46,1567.95,1552.40,1557.92,1557.92,3155710000.00
7/10/2019,1564.65,1572.82,1558.80,1565.05,1565.05,3157800000.00
7/9/2019,1559.01,1562.73,1554.12,1562.59,1562.59,3033330000.00
7/8/2019,1574.23,1574.23,1559.02,1561.39,1561.39,2922360000.00
7/5/2019,1571.11,1575.79,1559.58,1575.62,1575.62,2434680000.00
7/3/2019,1562.19,1572.12,1562.19,1572.12,1572.12,1963570000.00
7/2/2019,1569.53,1569.53,1552.93,1560.54,1560.54,3224490000.00
7/1/2019,1574.65,1586.77,1562.78,1566.57,1566.57,3524860000.00
6/28/2019,1548.12,1568.60,1548.12,1566.57,1566.57,5422650000.00
6/27/2019,1518.88,1546.55,1518.88,1546.55,1546.55,3162500000.00
6/26/2019,1523.26,1530.13,1520.04,1521.89,1521.89,3511350000.00
6/25/2019,1530.99,1533.24,1520.50,1521.04,1521.04,3579430000.00
6/24/2019,1550.10,1551.65,1530.08,1530.08,1530.08,3136960000.00
6/21/2019,1561.88,1561.88,1546.13,1549.63,1549.63,5003540000.00
6/20/2019,1560.31,1570.74,1556.08,1563.49,1563.49,3943060000.00
6/19/2019,1550.46,1556.45,1547.59,1555.58,1555.58,3300220000.00
6/18/2019,1532.87,1560.18,1532.87,1550.23,1550.23,3441540000.00
6/17/2019,1523.25,1538.58,1523.25,1532.75,1532.75,2828400000.00
6/14/2019,1535.32,1535.32,1522.42,1522.50,1522.50,2992810000.00
6/13/2019,1520.52,1536.02,1520.52,1535.80,1535.80,3100640000.00
6/12/2019,1518.64,1522.00,1512.40,1519.79,1519.79,3039870000.00
6/11/2019,1525.03,1536.16,1513.21,1519.11,1519.11,3551000000.00
6/10/2019,1516.62,1535.64,1516.62,1523.56,1523.56,3209890000.00
6/7/2019,1504.68,1518.92,1504.68,1514.39,1514.39,3244380000.00
6/6/2019,1506.35,1508.54,1490.77,1499.29,1499.29,3445140000.00
6/5/2019,1510.10,1514.25,1494.08,1506.79,1506.79,3570760000.00
6/4/2019,1475.32,1508.65,1475.32,1508.56,1508.56,3814130000.00
6/3/2019,1465.88,1476.85,1460.49,1469.98,1469.98,3952360000.00
5/31/2019,1478.53,1478.53,1461.47,1465.49,1465.49,3982670000.00
5/30/2019,1491.85,1500.63,1478.00,1485.53,1485.53,3276030000.00
5/29/2019,1503.53,1503.53,1481.42,1489.95,1489.95,3701110000.00
5/28/2019,1514.99,1520.22,1503.81,1504.02,1504.02,4146980000.00
5/24/2019,1505.88,1516.66,1505.76,1514.11,1514.11,2889230000.00
5/23/2019,1525.07,1525.07,1493.48,1501.38,1501.38,3899320000.00
5/22/2019,1542.58,1542.58,1528.36,1531.63,1531.63,3194000000.00
5/21/2019,1529.82,1545.98,1529.82,1545.25,1545.25,3223050000.00
5/20/2019,1530.25,1533.36,1521.63,1524.96,1524.96,3293750000.00
5/17/2019,1555.02,1557.55,1534.69,1535.76,1535.76,3316040000.00
5/16/2019,1548.27,1567.17,1548.27,1557.24,1557.24,3338470000.00
5/15/2019,1541.55,1550.02,1529.44,1548.27,1548.27,3140900000.00
5/14/2019,1523.81,1547.84,1523.81,1543.06,1543.06,3354860000.00
5/13/2019,1571.51,1571.51,1520.28,1523.00,1523.00,3900270000.00
5/10/2019,1570.00,1575.08,1546.14,1572.99,1572.99,3566780000.00
5/9/2019,1573.34,1573.34,1546.85,1570.06,1570.06,3659050000.00
5/8/2019,1581.59,1587.35,1574.85,1574.97,1574.97,3543110000.00
5/7/2019,1611.47,1611.47,1571.49,1582.31,1582.31,3793060000.00
5/6/2019,1611.68,1618.37,1588.84,1614.98,1614.98,3203260000.00
5/3/2019,1584.01,1614.02,1584.01,1614.02,1614.02,3357180000.00
5/2/2019,1576.00,1587.92,1566.46,1582.65,1582.65,3802290000.00
5/1/2019,1593.48,1595.85,1576.13,1576.38,1576.38,3669330000.00
4/30/2019,1598.55,1600.29,1580.90,1591.21,1591.21,3939760000.00
4/29/2019,1591.93,1603.08,1591.93,1598.36,1598.36,3150390000.00
4/26/2019,1575.66,1591.25,1574.06,1589.90,1589.90,3264390000.00
4/25/2019,1587.05,1587.05,1565.46,1575.61,1575.61,3440010000.00
4/24/2019,1585.11,1594.03,1583.36,1588.13,1588.13,3468480000.00
4/23/2019,1560.53,1587.58,1560.53,1585.09,1585.09,3674480000.00
4/22/2019,1565.22,1565.22,1554.46,1560.04,1560.04,3010130000.00
4/18/2019,1567.09,1569.20,1556.11,1565.75,1565.75,3507100000.00
4/17/2019,1584.13,1588.60,1561.57,1567.60,1567.60,3648100000.00
4/16/2019,1580.26,1585.43,1579.49,1582.79,1582.79,3403120000.00
4/15/2019,1585.17,1587.98,1574.73,1579.17,1579.17,3114530000.00
4/12/2019,1581.38,1589.73,1580.23,1584.80,1584.80,3726050000.00
4/11/2019,1581.93,1583.73,1577.37,1579.14,1579.14,2970650000.00
4/10/2019,1560.02,1581.65,1560.02,1581.55,1581.55,3092230000.00
4/9/2019,1577.51,1577.51,1558.39,1559.68,1559.68,3032480000.00
4/8/2019,1581.35,1581.35,1571.21,1579.00,1579.00,3056460000.00
4/5/2019,1568.23,1582.61,1568.23,1582.56,1582.56,3155970000.00
4/4/2019,1561.07,1567.50,1558.36,1567.49,1567.49,3038740000.00
4/3/2019,1554.88,1568.40,1554.88,1560.91,1560.91,3570000000.00
4/2/2019,1556.08,1556.13,1545.55,1553.32,1553.32,3267210000.00
4/1/2019,1542.89,1556.40,1542.89,1556.06,1556.06,3560090000.00
3/29/2019,1536.61,1546.98,1532.23,1539.74,1539.74,3752520000.00
3/28/2019,1522.89,1536.44,1520.12,1535.10,1535.10,3185460000.00
3/27/2019,1527.97,1530.05,1505.76,1522.23,1522.23,3422400000.00
3/26/2019,1513.76,1535.87,1513.76,1528.17,1528.17,3288570000.00
3/25/2019,1505.87,1520.49,1494.99,1512.86,1512.86,3406110000.00
3/22/2019,1561.97,1561.97,1505.88,1505.92,1505.92,4253730000.00
3/21/2019,1541.83,1569.35,1538.36,1562.41,1562.41,3612620000.00
3/20/2019,1554.72,1561.74,1535.41,1543.16,1543.16,3779160000.00
3/19/2019,1565.53,1570.89,1552.66,1554.99,1554.99,3650740000.00
3/18/2019,1553.66,1569.06,1552.68,1563.93,1563.93,3620770000.00
3/15/2019,1550.50,1563.59,1550.13,1553.54,1553.54,5969780000.00
3/14/2019,1555.87,1555.87,1549.21,1549.64,1549.64,3505670000.00
3/13/2019,1550.27,1562.67,1550.27,1555.88,1555.88,3782250000.00
3/12/2019,1549.03,1555.30,1545.51,1549.83,1549.83,3432340000.00
3/11/2019,1522.80,1548.93,1522.80,1548.88,1548.88,3764850000.00
3/8/2019,1522.53,1523.24,1510.65,1521.88,1521.88,3424300000.00
3/7/2019,1536.76,1536.97,1521.61,1523.63,1523.63,3932150000.00
3/6/2019,1568.31,1568.44,1536.82,1536.82,1536.82,3800180000.00
3/5/2019,1575.69,1575.85,1567.67,1568.28,1568.28,3631380000.00
3/4/2019,1590.15,1594.24,1564.48,1575.44,1575.44,3949730000.00
3/1/2019,1577.50,1590.29,1576.13,1589.64,1589.64,3994950000.00
2/28/2019,1580.76,1581.99,1571.31,1575.55,1575.55,4445780000.00
2/27/2019,1577.20,1582.06,1570.60,1581.05,1581.05,3771790000.00
2/26/2019,1588.56,1589.26,1577.43,1577.48,1577.48,3676200000.00
2/25/2019,1591.62,1602.10,1588.81,1588.81,1588.81,3860260000.00
2/22/2019,1576.31,1590.10,1576.31,1590.06,1590.06,3429350000.00
2/21/2019,1581.31,1581.31,1569.42,1575.55,1575.55,3598260000.00
2/20/2019,1574.55,1583.34,1573.96,1581.66,1581.66,3904830000.00
2/19/2019,1568.54,1578.23,1564.85,1574.47,1574.47,3535270000.00
2/15/2019,1547.12,1570.16,1547.12,1569.25,1569.25,3648680000.00
2/14/2019,1540.99,1551.39,1534.59,1545.11,1545.11,3845390000.00
2/13/2019,1538.29,1545.74,1536.25,1542.94,1542.94,3684910000.00
2/12/2019,1520.14,1538.89,1520.14,1538.23,1538.23,3843020000.00
2/11/2019,1506.82,1519.21,1505.67,1518.98,1518.98,3395330000.00
2/8/2019,1504.17,1506.60,1495.12,1506.39,1506.39,3649510000.00
2/7/2019,1516.70,1516.70,1494.37,1505.63,1505.63,4114040000.00
2/6/2019,1520.17,1520.89,1511.18,1518.02,1518.02,3486590000.00
2/5/2019,1517.92,1524.21,1512.72,1520.23,1520.23,3597620000.00
2/4/2019,1501.97,1517.55,1500.13,1517.54,1517.54,3369450000.00
2/1/2019,1499.53,1504.51,1495.47,1502.05,1502.05,3782490000.00
1/31/2019,1486.64,1500.74,1484.82,1499.42,1499.42,4953800000.00
1/30/2019,1473.38,1490.51,1467.57,1486.94,1486.94,3883270000.00
1/29/2019,1473.54,1477.01,1469.31,1471.45,1471.45,3518070000.00
1/28/2019,1480.28,1480.28,1464.77,1473.54,1473.54,3630820000.00
1/25/2019,1466.79,1484.60,1466.79,1482.85,1482.85,3821000000.00
1/24/2019,1454.23,1465.34,1453.73,1464.41,1464.41,3449230000.00
1/23/2019,1457.73,1468.48,1444.97,1454.26,1454.26,3358770000.00
1/22/2019,1479.82,1479.82,1451.01,1457.45,1457.45,3923950000.00
1/18/2019,1466.69,1487.21,1466.69,1482.50,1482.50,4009010000.00
1/17/2019,1453.83,1470.84,1448.55,1467.25,1467.25,3802410000.00
1/16/2019,1445.91,1460.31,1445.91,1454.70,1454.70,3882180000.00
1/15/2019,1432.85,1445.22,1432.13,1445.22,1445.22,3601180000.00
1/14/2019,1446.50,1446.50,1431.31,1432.81,1432.81,3689370000.00
1/11/2019,1444.44,1448.28,1437.45,1447.38,1447.38,3447460000.00
1/10/2019,1436.98,1445.78,1424.54,1445.43,1445.43,3721300000.00
1/9/2019,1427.00,1442.42,1427.00,1438.81,1438.81,4088740000.00
1/8/2019,1405.87,1426.55,1404.01,1426.55,1426.55,4120060000.00
1/7/2019,1380.84,1411.90,1380.84,1405.37,1405.37,4133120000.00
1/4/2019,1333.10,1383.16,1333.10,1380.75,1380.75,4234140000.00
1/3/2019,1355.02,1355.02,1328.00,1330.83,1330.83,3858830000.00
1/2/2019,1346.11,1357.77,1325.18,1355.91,1355.91,3733160000.00
12/31/2018,1338.52,1348.56,1329.17,1348.56,1348.56,3461920000.00
12/28/2018,1332.06,1356.23,1326.44,1337.92,1337.92,3728440000.00
12/27/2018,1329.79,1331.98,1289.32,1331.82,1331.82,4139010000.00
12/26/2018,1268.19,1330.42,1268.19,1329.81,1329.81,4249740000.00
12/24/2018,1290.54,1290.92,1266.92,1266.92,1266.92,2613670000.00
12/21/2018,1325.87,1334.76,1289.49,1292.09,1292.09,7657890000.00
12/20/2018,1348.65,1350.89,1313.02,1326.00,1326.00,5619780000.00
12/19/2018,1377.21,1392.92,1344.15,1349.23,1349.23,5152830000.00
12/18/2018,1379.49,1399.43,1373.72,1377.18,1377.18,4519190000.00
12/17/2018,1410.77,1417.10,1372.73,1378.14,1378.14,4661420000.00
12/14/2018,1431.82,1435.39,1407.11,1410.81,1410.81,4064370000.00
12/13/2018,1455.68,1460.55,1431.68,1432.70,1432.70,3978340000.00
12/12/2018,1440.70,1471.96,1440.70,1455.32,1455.32,4029300000.00
12/11/2018,1444.29,1465.76,1431.88,1440.13,1440.13,3963440000.00
12/10/2018,1448.01,1449.93,1422.98,1443.10,1443.10,4162880000.00
12/7/2018,1477.51,1485.63,1440.85,1448.09,1448.09,4242240000.00
12/6/2018,1479.16,1479.16,1442.83,1477.41,1477.41,5180430000.00
12/4/2018,1548.11,1548.11,1479.91,1480.75,1480.75,4515710000.00
12/3/2018,1536.33,1553.34,1529.53,1548.96,1548.96,4221580000.00
11/30/2018,1524.87,1535.13,1519.99,1533.27,1533.27,4668310000.00
11/29/2018,1529.70,1534.62,1514.57,1525.39,1525.39,3599200000.00
11/28/2018,1493.67,1530.71,1486.34,1530.38,1530.38,3984540000.00
11/27/2018,1505.45,1505.45,1491.27,1492.86,1492.86,3494380000.00
11/26/2018,1489.10,1510.29,1489.10,1505.96,1505.96,3523520000.00
11/23/2018,1485.73,1498.65,1476.81,1488.68,1488.68,1651680000.00
11/21/2018,1469.45,1499.37,1469.45,1488.28,1488.28,3237400000.00
11/20/2018,1496.14,1496.14,1465.25,1469.01,1469.01,4370820000.00
11/19/2018,1527.33,1527.33,1492.95,1496.54,1496.54,3806940000.00
11/16/2018,1523.75,1530.00,1510.41,1527.53,1527.53,3996970000.00
11/15/2018,1502.33,1524.29,1491.66,1524.12,1524.12,4204960000.00
11/14/2018,1516.08,1530.62,1494.92,1502.51,1502.51,4449060000.00
11/13/2018,1519.99,1536.71,1513.30,1514.80,1514.80,4112820000.00
11/12/2018,1549.01,1549.01,1518.04,1518.79,1518.79,3701570000.00
11/9/2018,1577.04,1577.04,1539.92,1549.49,1549.49,4029030000.00
11/8/2018,1581.62,1586.17,1573.15,1578.21,1578.21,3673550000.00
11/7/2018,1556.27,1582.16,1556.27,1582.16,1582.16,3929080000.00
11/6/2018,1547.10,1558.86,1544.65,1556.10,1556.10,3543800000.00
11/5/2018,1548.34,1554.77,1534.76,1547.51,1547.51,3650910000.00
11/2/2018,1546.13,1557.18,1535.96,1547.98,1547.98,4261230000.00
11/1/2018,1512.68,1547.14,1512.68,1544.98,1544.98,4730250000.00
10/31/2018,1508.82,1526.33,1508.82,1511.41,1511.41,5133380000.00
10/30/2018,1476.97,1507.16,1474.80,1506.64,1506.64,5125600000.00
10/29/2018,1485.20,1513.28,1461.65,1477.31,1477.31,4701260000.00
10/26/2018,1500.15,1501.30,1459.16,1483.82,1483.82,4804330000.00
10/25/2018,1470.53,1506.78,1470.53,1500.40,1500.40,4663930000.00
10/24/2018,1526.56,1527.71,1468.46,1468.70,1468.70,4738670000.00
10/23/2018,1536.93,1537.16,1501.04,1526.59,1526.59,4373710000.00
10/22/2018,1542.42,1551.36,1535.78,1539.50,1539.50,3331270000.00
10/19/2018,1560.64,1569.81,1538.74,1542.04,1542.04,3593940000.00
10/18/2018,1588.74,1588.74,1555.57,1560.75,1560.75,3639300000.00
10/17/2018,1596.38,1596.38,1571.51,1589.60,1589.60,3347090000.00
10/16/2018,1554.49,1598.01,1554.11,1596.84,1596.84,3460260000.00
10/15/2018,1546.68,1562.30,1537.55,1553.09,1553.09,3327160000.00
10/12/2018,1546.85,1567.64,1530.98,1546.68,1546.68,4024010000.00
10/11/2018,1575.10,1580.89,1545.38,1545.38,1545.38,4914090000.00
10/10/2018,1621.41,1621.41,1575.25,1575.41,1575.41,4554260000.00
10/9/2018,1628.06,1635.99,1621.25,1621.87,1621.87,3531690000.00
10/8/2018,1631.20,1633.86,1616.66,1629.52,1629.52,3381820000.00
10/5/2018,1647.25,1651.53,1618.14,1632.11,1632.11,3340820000.00
10/4/2018,1671.00,1671.00,1643.66,1646.91,1646.91,3510370000.00
10/3/2018,1656.31,1677.17,1656.31,1671.29,1671.29,3625510000.00
10/2/2018,1672.98,1674.87,1653.34,1656.04,1656.04,3432620000.00
10/1/2018,1697.83,1703.81,1669.82,1672.99,1672.99,3375890000.00
9/28/2018,1689.84,1699.78,1686.99,1696.57,1696.57,3461680000.00
9/27/2018,1691.73,1697.17,1689.74,1690.53,1690.53,3101360000.00
9/26/2018,1709.07,1710.84,1690.92,1691.61,1691.61,3417540000.00
9/25/2018,1705.49,1712.08,1705.49,1708.81,1708.81,3330880000.00
9/24/2018,1711.67,1711.74,1697.76,1705.32,1705.32,3392030000.00
9/21/2018,1720.15,1724.38,1710.97,1712.32,1712.32,5652470000.00
9/20/2018,1704.71,1720.21,1704.71,1720.18,1720.18,3406520000.00
9/19/2018,1710.88,1717.09,1700.51,1702.93,1702.93,3302460000.00
9/18/2018,1704.22,1714.92,1704.22,1710.97,1710.97,3091190000.00
9/17/2018,1721.66,1722.28,1702.71,1703.55,1703.55,2967980000.00
9/14/2018,1714.49,1726.00,1712.81,1721.72,1721.72,3179410000.00
9/13/2018,1716.95,1722.62,1711.94,1714.32,1714.32,3274090000.00
9/12/2018,1718.25,1718.95,1704.07,1715.70,1715.70,3341280000.00
9/11/2018,1717.14,1723.46,1710.31,1718.40,1718.40,2904500000.00
9/10/2018,1714.89,1723.81,1714.49,1717.47,1717.47,2751100000.00
9/7/2018,1713.83,1722.62,1706.64,1713.18,1713.18,2976580000.00
9/6/2018,1728.25,1731.42,1713.81,1714.47,1714.47,3144240000.00
9/5/2018,1732.73,1732.73,1713.69,1727.65,1727.65,3248780000.00
9/4/2018,1740.80,1740.80,1722.20,1733.38,1733.38,3087420000.00
8/31/2018,1731.49,1742.09,1728.41,1740.75,1740.75,2887220000.00
8/30/2018,1734.35,1740.66,1728.85,1732.35,1732.35,2810450000.00
8/29/2018,1729.05,1737.02,1724.73,1734.75,1734.75,2805520000.00
8/28/2018,1729.07,1733.45,1722.36,1728.42,1728.42,2687770000.00
8/27/2018,1727.33,1737.63,1727.33,1728.41,1728.41,2865070000.00
8/24/2018,1718.36,1726.97,1718.36,1725.67,1725.67,2603010000.00
8/23/2018,1722.30,1723.41,1712.92,1717.05,1717.05,2724450000.00
8/22/2018,1717.75,1723.01,1715.80,1722.54,1722.54,2701250000.00
8/21/2018,1698.91,1722.29,1698.91,1718.05,1718.05,3174010000.00
8/20/2018,1693.79,1701.13,1690.18,1698.69,1698.69,2757150000.00
8/17/2018,1685.45,1693.71,1679.97,1692.95,1692.95,3037640000.00
8/16/2018,1691.60,1691.60,1663.53,1685.75,1685.75,3232000000.00
8/15/2018,1691.60,1691.60,1663.53,1670.67,1670.67,3656680000.00
8/14/2018,1676.19,1694.96,1676.19,1692.58,1692.58,2986500000.00
8/13/2018,1686.81,1689.10,1670.62,1675.32,1675.32,3173630000.00
8/10/2018,1689.32,1695.79,1680.77,1686.80,1686.80,3265590000.00
8/9/2018,1687.05,1696.75,1686.43,1690.89,1690.89,3066180000.00
8/8/2018,1688.68,1689.34,1677.67,1686.88,1686.88,2978070000.00
8/7/2018,1684.86,1694.36,1684.86,1688.30,1688.30,3185440000.00
8/6/2018,1673.25,1684.80,1671.99,1684.31,1684.31,2879020000.00
8/3/2018,1682.08,1687.30,1668.35,1673.37,1673.37,3043690000.00
8/2/2018,1668.99,1682.30,1662.33,1682.10,1682.10,3501380000.00
8/1/2018,1670.87,1673.23,1657.54,1669.26,1669.26,3501350000.00
7/31/2018,1653.57,1675.65,1653.57,1670.80,1670.80,3906890000.00
7/30/2018,1663.39,1669.50,1652.73,1653.13,1653.13,3261190000.00
7/27/2018,1695.25,1697.30,1660.43,1663.34,1663.34,3434370000.00
7/26/2018,1685.24,1702.93,1684.75,1695.36,1695.36,3667290000.00
7/25/2018,1680.34,1685.42,1675.05,1685.20,1685.20,3584400000.00
7/24/2018,1700.10,1706.83,1675.01,1680.20,1680.20,3430410000.00
7/23/2018,1696.42,1701.97,1690.53,1698.41,1698.41,2928490000.00
7/20/2018,1701.15,1703.43,1696.04,1696.81,1696.81,3243250000.00
7/19/2018,1691.20,1702.89,1686.26,1701.31,1701.31,3278360000.00
7/18/2018,1687.14,1692.02,1679.23,1691.87,1691.87,3111560000.00
7/17/2018,1678.00,1690.04,1676.10,1687.26,1687.26,3064920000.00
7/16/2018,1687.06,1688.40,1672.42,1678.54,1678.54,2819860000.00
7/13/2018,1690.29,1697.40,1686.88,1687.08,1687.08,2619790000.00
7/12/2018,1685.17,1692.43,1679.26,1690.28,1690.28,2834230000.00
7/11/2018,1694.06,1696.02,1683.10,1683.66,1683.66,2986180000.00
7/10/2018,1704.83,1708.56,1689.35,1695.62,1695.62,3080140000.00
7/9/2018,1694.66,1704.84,1694.66,1704.60,1704.60,3070060000.00
7/6/2018,1679.45,1695.18,1678.57,1694.05,1694.05,2590250000.00
7/5/2018,1660.65,1679.66,1660.65,1679.48,1679.48,2980160000.00
7/3/2018,1655.40,1667.52,1655.40,1660.42,1660.42,1911460000.00
7/2/2018,1641.73,1655.09,1631.06,1655.09,1655.09,3095040000.00
6/29/2018,1645.90,1656.05,1642.97,1643.07,1643.07,3586800000.00
6/28/2018,1640.37,1647.94,1630.06,1645.02,1645.02,3461100000.00
6/27/2018,1668.94,1671.47,1640.42,1640.45,1640.45,3803990000.00
6/26/2018,1657.71,1672.16,1656.12,1668.53,1668.53,3568900000.00
6/25/2018,1684.76,1684.76,1649.81,1657.51,1657.51,3663280000.00
6/22/2018,1690.28,1696.37,1680.91,1685.58,1685.58,5468110000.00
6/21/2018,1706.99,1708.02,1685.59,1688.95,1688.95,3336580000.00
6/20/2018,1694.04,1708.10,1694.04,1706.99,1706.99,3332140000.00
6/19/2018,1692.01,1694.00,1672.66,1693.45,1693.45,3671160000.00
6/18/2018,1683.51,1692.46,1674.41,1692.46,1692.46,3316120000.00
6/15/2018,1684.24,1684.63,1672.99,1683.91,1683.91,5451990000.00
6/14/2018,1677.03,1684.73,1674.53,1684.72,1684.72,3540930000.00
6/13/2018,1682.72,1684.84,1673.92,1676.54,1676.54,3820770000.00
6/12/2018,1674.94,1686.37,1674.94,1682.30,1682.30,3435700000.00
6/11/2018,1672.50,1677.68,1671.26,1674.68,1674.68,3262130000.00
6/8/2018,1667.61,1674.07,1665.73,1672.49,1672.49,3138850000.00
6/7/2018,1676.52,1679.99,1660.89,1667.77,1667.77,3742080000.00
6/6/2018,1665.20,1676.18,1664.45,1675.95,1675.95,3662780000.00
6/5/2018,1653.69,1664.69,1652.76,1664.63,1664.63,3523550000.00
6/4/2018,1649.20,1655.71,1641.22,1653.37,1653.37,3410090000.00
6/1/2018,1635.40,1650.50,1635.40,1647.98,1647.98,3694310000.00
5/31/2018,1647.97,1649.73,1632.25,1633.61,1633.61,4241100000.00
5/30/2018,1624.03,1651.11,1624.03,1647.99,1647.99,3566490000.00
5/29/2018,1625.57,1628.48,1611.32,1623.65,1623.65,3743310000.00
