Date,Open,High,Low,Close,Adj Close,Volume
6/13/2019,26036.94,26146.91,25995.71,26106.77,26106.77,"213,400,000"
6/14/2019,26076.36,26162.28,25988.09,26089.61,26089.61,"208,020,000"
6/17/2019,26108.53,26165.78,26049.8,26112.53,26112.53,"199,500,000"
6/18/2019,26228.9,26527.19,26227.8,26465.54,26465.54,"273,490,000"
6/19/2019,26490.16,26569.75,26415.05,26504,26504,"240,950,000"
6/20/2019,26665.38,26798.63,26539.69,26753.17,26753.17,"278,170,000"
6/21/2019,26749.12,26907.37,26705.87,26719.13,26719.13,"485,560,000"
6/24/2019,26727.61,26806.52,26723.37,26727.54,26727.54,"232,390,000"
6/25/2019,26731.61,26752.31,26527.66,26548.22,26548.22,"282,160,000"
6/26/2019,26599.42,26660.04,26536.33,26536.82,26536.82,"274,340,000"
6/27/2019,26523.72,26607.24,26465.32,26526.58,26526.58,"246,930,000"
6/28/2019,26605.93,26638.35,26522.27,26599.96,26599.96,"499,350,000"
7/1/2019,26805.86,26890.64,26616.21,26717.43,26717.43,"267,670,000"
7/2/2019,26719.53,26787.56,26632.65,26786.68,26786.68,"219,270,000"
7/3/2019,26832.32,26966,26831.44,26966,26966,"149,840,000"
7/5/2019,26867.75,26950.81,26733.33,26922.12,26922.12,"192,170,000"
7/8/2019,26835.64,26839.14,26744.87,26806.14,26806.14,"214,290,000"
7/9/2019,26725.12,26807.7,26665.57,26783.49,26783.49,"218,330,000"
7/10/2019,26851.96,26983.45,26813.11,26860.2,26860.2,"207,990,000"
7/11/2019,26950.16,27088.45,26916.32,27088.08,27088.08,"252,300,000"
7/12/2019,27139.49,27333.79,27135.45,27332.03,27332.03,"248,390,000"
7/15/2019,27364.69,27364.69,27294.17,27359.16,27359.16,"199,730,000"
7/16/2019,27349.32,27398.68,27290.24,27335.63,27335.63,"226,000,000"
7/17/2019,27320.91,27343.06,27218.38,27219.85,27219.85,"193,930,000"
7/18/2019,27191.98,27266.81,27068.79,27222.97,27222.97,"216,070,000"
7/19/2019,27246.38,27342.96,27145.78,27154.2,27154.2,"287,690,000"
7/22/2019,27174.18,27227.77,27088.9,27171.9,27171.9,"216,310,000"
7/23/2019,27231.86,27368.81,27204.58,27349.19,27349.19,"248,850,000"
7/24/2019,27262.24,27291.04,27191.12,27269.97,27269.97,"244,320,000"
7/25/2019,27247.39,27298.43,27062.48,27140.98,27140.98,"241,420,000"
